cd_representante;nm_representante;cd_cliente;nm_cliente;nm_cidade;nr_pedido;dt_emissao;dt_entrega;vl_pedido;qt_produto;vl_unitario;vl_item;cd_produto;nm_produto;ps_unitario;familia_produto
27;"PLASCOP RIO REPRES.LTDA";273791;"CAFE E BAR RIO ARDA LTDA.";"RIO DE JANEIRO";814490;2010-09-08;2010-11-01;NULL;10.00;99.22;992.20;5720;"COPO CP550BI000 900UC BIG NECTAR";6.750;COPO
27;"PLASCOP RIO REPRES.LTDA";273791;"CAFE E BAR RIO ARDA LTDA.";"RIO DE JANEIRO";814490;2010-09-08;2010-11-01;NULL;15.00;115.50;1732.50;83470;"COPO CP330BI003 2000UC BIG NECTAR";8.000;COPO
27;"PLASCOP RIO REPRES.LTDA";273791;"CAFE E BAR RIO ARDA LTDA.";"RIO DE JANEIRO";814491;2010-09-08;2010-11-30;NULL;15.00;115.50;1732.50;83470;"COPO CP330BI003 2000UC BIG NECTAR";8.000;COPO
27;"PLASCOP RIO REPRES.LTDA";273791;"CAFE E BAR RIO ARDA LTDA.";"RIO DE JANEIRO";814492;2010-09-08;2010-12-31;NULL;10.00;99.22;992.20;5720;"COPO CP550BI000 900UC BIG NECTAR";6.750;COPO
27;"PLASCOP RIO REPRES.LTDA";273791;"CAFE E BAR RIO ARDA LTDA.";"RIO DE JANEIRO";814492;2010-09-08;2010-12-31;NULL;15.00;115.50;1732.50;83470;"COPO CP330BI003 2000UC BIG NECTAR";8.000;COPO
27;"PLASCOP RIO REPRES.LTDA";280704;"CROMOS S/A TINTAS GRAFICAS";"RIO DE JANEIRO";814498;2010-09-10;2010-09-20;NULL;30.00;50.70;1521.00;73288;"COPO CP330TL003 1000UC LISO";4.000;COPO
27;"PLASCOP RIO REPRES.LTDA";282634;"JORI - PAPEL COMERCIO DE DESCARTAVEIS LT";"RIO DE JANEIRO";814495;2010-09-09;2010-09-20;NULL;100.00;46.00;4600.00;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
27;"PLASCOP RIO REPRES.LTDA";288756;"CLEAN-MIX PROD. DE HIG. E LIMP. LTDA-ME";"VOLTA REDONDA";814481;2010-09-03;2010-09-06;NULL;15.00;56.00;840.00;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
27;"PLASCOP RIO REPRES.LTDA";289078;"CENTROCARDIO CEN.DE CARDIO.DE NIT.LTDA";NITEROI;814476;2010-09-02;2010-10-18;NULL;20.00;113.00;2260.00;18783;"COPO CP200BI/ABNT/L 3000UC CENTROCARDIO";6.600;COPO
27;"PLASCOP RIO REPRES.LTDA";292443;"PULIRE RIO COMERCIAL LTDA-ME";"DUQUE DE CAXIAS";814485;2010-09-08;2010-10-04;NULL;10.00;35.00;350.00;8818;"POTE C100ES 2000UC";2.500;POTE
27;"PLASCOP RIO REPRES.LTDA";292443;"PULIRE RIO COMERCIAL LTDA-ME";"DUQUE DE CAXIAS";814485;2010-09-08;2010-10-04;NULL;15.00;35.00;525.00;8826;"POTE C100TES 2000UC";2.500;POTE
27;"PLASCOP RIO REPRES.LTDA";292443;"PULIRE RIO COMERCIAL LTDA-ME";"DUQUE DE CAXIAS";814485;2010-09-08;2010-10-04;NULL;20.00;51.00;1020.00;77810;"TAMPA TB79/1 2000UC";2.800;TAMPA
27;"PLASCOP RIO REPRES.LTDA";292443;"PULIRE RIO COMERCIAL LTDA-ME";"DUQUE DE CAXIAS";814485;2010-09-08;2010-10-04;NULL;30.00;45.00;1350.00;77828;"TAMPA TS06/1 2000UC";2.400;TAMPA
27;"PLASCOP RIO REPRES.LTDA";292443;"PULIRE RIO COMERCIAL LTDA-ME";"DUQUE DE CAXIAS";814485;2010-09-08;2010-10-04;NULL;20.00;45.00;900.00;78557;"TAMPA TS06TT/2 2000UC";2.400;TAMPA
27;"PLASCOP RIO REPRES.LTDA";292443;"PULIRE RIO COMERCIAL LTDA-ME";"DUQUE DE CAXIAS";814485;2010-09-08;2010-10-04;NULL;200.00;41.00;8200.00;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
27;"PLASCOP RIO REPRES.LTDA";292443;"PULIRE RIO COMERCIAL LTDA-ME";"DUQUE DE CAXIAS";814485;2010-09-08;2010-10-04;NULL;15.00;42.00;630.00;94374;"COPO CP330TL003/1 1000UC - ABNT";3.630;COPO
27;"PLASCOP RIO REPRES.LTDA";292443;"PULIRE RIO COMERCIAL LTDA-ME";"DUQUE DE CAXIAS";814485;2010-09-08;2010-10-04;NULL;30.00;38.00;1140.00;97152;"COPO CB80ES/ABNT 2500UC";3.500;COPO
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;5.00;31.00;155.00;2194;"TAMPA TS55TE_01 1000UC";1.650;TAMPA
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;3.00;31.00;93.00;2399;"TAMPA TS55TEF_01 1000UC TRANSP. FURADA";1.650;TAMPA
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;9.00;59.50;535.50;65773;"TAMPA TP100T0003 TRANSP. C/ MANGA 1000UC";3.300;TAMPA
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;10.00;38.00;380.00;77275;"POTE PT250P0001/1 1000UC";3.200;POTE
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;5.00;55.00;275.00;81051;"POTE PP100T0000/1 2000UC";4.200;POTE
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;5.00;80.00;400.00;81361;"POTE PP500T0004/2 1000UC";6.500;POTE
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;5.00;60.00;300.00;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;5.00;33.00;165.00;89206;"PRATO PR150/3 1000UC";3.000;PRATO
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;5.00;44.00;220.00;89214;"PRATO PR180/2 1000UC";4.000;PRATO
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;5.00;33.00;165.00;89222;"PRATO PR210/3 500UC";3.000;PRATO
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;5.00;48.00;240.00;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;5.00;48.00;240.00;89508;"COPO CP400T/ABNT 1000UC";5.000;COPO
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;10.00;58.00;580.00;89540;"COPO CP500T/ABNT 1000UC";6.300;COPO
124;"CARAVELA DO SUL REPRES.LTDA";6220;"BEIJAMIN GARCIA DE MELO";"PALMEIRAS DE GOIAS";13366;2010-09-10;2011-01-10;NULL;3.00;36.00;108.00;91553;"TAMPA TP75TL001 1000UC";2.000;TAMPA
124;"CARAVELA DO SUL REPRES.LTDA";40576;"CLAERRO SORVETES LTDA.";ARAGUARI;33262;2010-09-09;2010-10-04;NULL;1.00;30.00;30.00;2399;"TAMPA TS55TEF_01 1000UC TRANSP. FURADA";1.650;TAMPA
124;"CARAVELA DO SUL REPRES.LTDA";40576;"CLAERRO SORVETES LTDA.";ARAGUARI;33262;2010-09-09;2010-10-04;NULL;15.00;90.00;1350.00;15652;"POTE PB250PI001/1 1000UC CLAERRO 2010";4.800;POTE
124;"CARAVELA DO SUL REPRES.LTDA";40576;"CLAERRO SORVETES LTDA.";ARAGUARI;33262;2010-09-09;2010-10-04;NULL;10.00;145.00;1450.00;15660;"POTE PP500BI003/1 1000UC CLAERRO 2013";7.500;POTE
124;"CARAVELA DO SUL REPRES.LTDA";40576;"CLAERRO SORVETES LTDA.";ARAGUARI;33262;2010-09-09;2010-10-04;NULL;3.00;50.00;150.00;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
124;"CARAVELA DO SUL REPRES.LTDA";40576;"CLAERRO SORVETES LTDA.";ARAGUARI;33262;2010-09-09;2010-10-04;NULL;3.00;40.00;120.00;89184;"PRATO PF120/3 1000UC";2.400;PRATO
124;"CARAVELA DO SUL REPRES.LTDA";40576;"CLAERRO SORVETES LTDA.";ARAGUARI;33262;2010-09-09;2010-10-04;NULL;3.00;44.52;133.56;89192;"PRATO PF150/4 1000UC";3.500;PRATO
124;"CARAVELA DO SUL REPRES.LTDA";40576;"CLAERRO SORVETES LTDA.";ARAGUARI;33262;2010-09-09;2010-10-04;NULL;1.00;36.00;36.00;91553;"TAMPA TP75TL001 1000UC";2.000;TAMPA
124;"CARAVELA DO SUL REPRES.LTDA";44296;"HELIO FERNANDES DA SILVA";CERES;13360;2010-09-06;2010-09-29;NULL;8.00;59.40;475.20;65773;"TAMPA TP100T0003 TRANSP. C/ MANGA 1000UC";3.300;TAMPA
